id,package_name,app_name,rating,review,market
11959,com.xunmeng.pinduoduo,拼多多,negative,你是懂金币的,Xiaomi
11960,com.xunmeng.pinduoduo,拼多多,negative,搞什么现金转盘，拉了18个人，还不让提，给不起就别搞，真是浪费时间,Xiaomi
11961,com.xunmeng.pinduoduo,拼多多,negative,谁说你好，，我笑他一辈子，红包之后是金币后面是钻石，钻石后面还有，这套路可算是被你玩明白了,Xiaomi
11962,com.xunmeng.pinduoduo,拼多多,negative,别再搞这种助力了，无语。刚开始是红包然后是金币，然后是钻石，钻石后面还有，这套路可是让你玩明白了。??,Xiaomi
11963,com.xunmeng.pinduoduo,拼多多,negative,金币完再来钻石，真有你的拼多多，是真拼啊。,Xiaomi
11964,com.xunmeng.pinduoduo,拼多多,negative,拼多多你是不是有什么问题啊，助力领红包你要是不想让别人领那就别弄这个活动，别浪费大家时间可以吗，呵呵,Xiaomi
11965,com.xunmeng.pinduoduo,拼多多,negative,虽然拼多多价格便宜，但是我对它的摇现金活动没有很好。也对，毕竟没有哪个人会平白无故的给你送钱。??,Xiaomi
11966,com.xunmeng.pinduoduo,拼多多,negative,根本领不到红包,Xiaomi
11967,com.xunmeng.pinduoduo,拼多多,negative,根本就领不了红包 坑人,Xiaomi
11968,com.xunmeng.pinduoduo,拼多多,negative,我抽奖抽50元，他说还差半个金币,Xiaomi
11969,com.xunmeng.pinduoduo,拼多多,negative,我觉得差评最大的应该是领现金，根本领不到，拼多多赶紧倒闭,Xiaomi
11970,com.xunmeng.pinduoduo,拼多多,negative,现金那个，我转发。二维码封了，我真的会谢,Xiaomi
11971,com.xunmeng.pinduoduo,拼多多,negative,就是说免费给现金的时候需要邀请好几十人还拿不到钱,Xiaomi
11972,com.xunmeng.pinduoduo,拼多多,negative,啥玩意这红包一百多人都不成功,Xiaomi
11973,com.xunmeng.pinduoduo,拼多多,negative,助力四十多个人都领不到红包,Xiaomi
11974,com.xunmeng.pinduoduo,拼多多,negative,现金大转盘和别人的不一样，我这要很费劲，这个拼多多还要对手机区别对待吗,Xiaomi
11975,com.xunmeng.pinduoduo,拼多多,negative,要不是只能最少评价一星我一个星都不想给，助力金币整完了还有钻石，跟我在这玩小数点呢，零点几零点几的,Xiaomi
11976,com.xunmeng.pinduoduo,拼多多,negative,真的无语，邀请再多人也领不了红包。,Xiaomi
11977,com.xunmeng.pinduoduo,拼多多,negative,拼多多为什么不能24小时助力领红包,Xiaomi
11978,com.xunmeng.pinduoduo,拼多多,negative,金币多多,Xiaomi
11979,com.xunmeng.pinduoduo,拼多多,negative,服了，天天现金转盘，一次也没给我，删了以后，别人天天过来让我助力 ，烦死了，紧快下架吧,Xiaomi
11980,com.xunmeng.pinduoduo,拼多多,negative,有时间搞那么多虚假广告，还不如优化，整顿一下哪些商家，假货，劣质，满天飞真的是，还天天送个花头的红包，,Xiaomi
11981,com.xunmeng.pinduoduo,拼多多,negative,什么软件都能上世面，货品质量不行，现金活动更是邀请五十多个人都不行，这种软件纯纯欺骗消费者,Xiaomi
11982,com.xunmeng.pinduoduo,拼多多,negative,拼多多弄的那个100元红包永远都领不到。,Xiaomi
11983,com.xunmeng.pinduoduo,拼多多,negative,很多红包都是假的，涨人气而已，根本得不到。血压都升高,Xiaomi
11984,com.xunmeng.pinduoduo,拼多多,negative,你没有那个实力，你就别装，出个天天领现金，要个十几20个人还得不到,Xiaomi
11985,com.xunmeng.pinduoduo,拼多多,negative,一星都不想给，红包不想给就别给，每次都是差一点,Xiaomi
11986,com.xunmeng.pinduoduo,拼多多,negative,想买的东西搜不到，天天给我推荐什么转发给多少多少红包，一点也不好用,Xiaomi
11987,com.xunmeng.pinduoduo,拼多多,negative,不想给红包就给卡牌祝我福气哈真有你的,Xiaomi
11988,com.xunmeng.pinduoduo,拼多多,negative,那个什么现金，都有那么多次了，是，不会天上掉馅饼，但是有点人性好吧,Xiaomi
11989,com.xunmeng.pinduoduo,拼多多,negative,刚点进去就要登录还要我领红包，真的服了。,Xiaomi
11990,com.xunmeng.pinduoduo,拼多多,negative,红包老是弄不够，还老坑人。,Xiaomi
11991,com.xunmeng.pinduoduo,拼多多,negative,金币哈，??哈，好玩不,Xiaomi
11992,com.xunmeng.pinduoduo,拼多多,negative,真是坑，我好好的买东西，页面非得弹出一个0元购，选择了一个30元的商品，结果砍价砍到怀疑人生，半个金币,Xiaomi
11993,com.xunmeng.pinduoduo,拼多多,negative,卡顿，天天弹领红包还关不掉,Xiaomi
11994,com.xunmeng.pinduoduo,拼多多,negative,就差0点一个金币啦，还需努力窝。,Xiaomi
11995,com.xunmeng.pinduoduo,拼多多,negative,差评送上，所有助力活动中体验最差的，什么现金也拿不到,Xiaomi
11996,com.xunmeng.pinduoduo,拼多多,negative,下载这个之后手机跟中毒似的总是跳出广告啊，什么添加好友啊，领红包什么的。,Xiaomi
11997,com.xunmeng.pinduoduo,拼多多,negative,领现金就是坑人的,Xiaomi
11998,com.xunmeng.pinduoduo,拼多多,negative,哎，老是有广告，烦死了，而且给钱的话要我邀请多少人直接说呗，非要什么集金币宝石，还要再邀请很多人砍一刀??,Xiaomi
11999,com.xunmeng.pinduoduo,拼多多,negative,抽什么红包，根本抽不到,Xiaomi
12000,com.xunmeng.pinduoduo,拼多多,negative,什么红包根本得不到 诱导使用者转发打广告,Xiaomi
12001,com.xunmeng.pinduoduo,拼多多,negative,诈骗应用，就是让你不停的拉人，不拉人就算是金币啥的都够了也不会给你的。,Xiaomi
12002,com.xunmeng.pinduoduo,拼多多,negative,直接让我邀请人算了非要拿得不到的红包诱惑我,Xiaomi
12003,com.xunmeng.pinduoduo,拼多多,negative,体验感非常差 个人意见 完全出于拼多多助力邀人这个领红包的问题 为什么别人几个人就可以领红包 我邀请了二三十个都没有成功 况且 我在你平台也消费了不少对吧 凭什么这么对我,Xiaomi
12004,com.xunmeng.pinduoduo,拼多多,negative,死循环，60个人能把拼多多总部砍平了，却没法从拼多多上砍下来50元红包,Xiaomi
12005,com.xunmeng.pinduoduo,拼多多,negative,朋友天天助力领现金，像中毒了一样。,Xiaomi
12006,com.xunmeng.pinduoduo,拼多多,negative,现金大转盘500，先钱后金币后钻石后幸运值，无下限，说的两人能提500，8个人都没提示，撒花无下限，,Xiaomi
12007,com.xunmeng.pinduoduo,拼多多,negative,真的无语住了，什么现金红包纯属糊弄人的,Xiaomi
12008,com.xunmeng.pinduoduo,拼多多,negative,玩现金大转盘会被盗号。。。。。,Xiaomi
12009,com.xunmeng.pinduoduo,拼多多,negative,那什么领红包，我邀请了28人，那50块钱都不给我,Xiaomi
12010,com.xunmeng.pinduoduo,拼多多,negative,广告多，虚假宣传，现金红包拉了好多人都领不到,Xiaomi
12011,com.xunmeng.pinduoduo,拼多多,negative,我把全村人邀请过来，也拿不下你的任何红包,Xiaomi
12012,com.xunmeng.pinduoduo,拼多多,negative,好软件，世界上最好用的软件，从来不让你领到现金,Xiaomi
12013,com.xunmeng.pinduoduo,拼多多,negative,被现金大转盘无语到了。??,Xiaomi
12014,com.xunmeng.pinduoduo,拼多多,negative,福利红包想要要很多人，还浪费时间，然后搞不到，还能交钱加速，然后血本无归，和诈骗一样的,Xiaomi
12015,com.xunmeng.pinduoduo,拼多多,negative,呵呵了红包只给新用户人家搞三个人弄到我三十个都弄不到,Xiaomi
12016,com.xunmeng.pinduoduo,拼多多,negative,真差，助力领红包假的,Xiaomi
12017,com.xunmeng.pinduoduo,拼多多,negative,说是领钱，金币完了钻石，钻石完了晶石，晶石完了书签，最后没领到，6,Xiaomi
12018,com.xunmeng.pinduoduo,拼多多,negative,烦死了，一堆人找我点那个红包??????,Xiaomi
12019,com.xunmeng.pinduoduo,拼多多,negative,差评，什么摇现金，什么都摇不到，还天天给人助力，最后啥都没有??,Xiaomi
12020,com.xunmeng.pinduoduo,拼多多,negative,一直给人助力，就是抽不到金币,Xiaomi
12021,com.xunmeng.pinduoduo,拼多多,negative,是兄弟来砍我，上千人砍不下一个红包,Xiaomi
12022,com.xunmeng.pinduoduo,拼多多,negative,一点都不好，我找了几十个人点赞红包，但是最后一直让我抽到，福气满满，都体现不成功。,Xiaomi
12023,com.xunmeng.pinduoduo,拼多多,negative,无语我服死了，金币下来钻石你真是玩的够花,Xiaomi
12024,com.xunmeng.pinduoduo,拼多多,negative,红包领不上差评,Xiaomi
12025,com.xunmeng.pinduoduo,拼多多,negative,什么啊，内个领现金的拉了19个人了还弄不了,Xiaomi
12026,com.xunmeng.pinduoduo,拼多多,negative,一颗星都不想给，烦死了，天天发那个破红包，有时候刚好有急事也发，然后还没法移开，真无语。自启动，浮窗什么权限都关了，还是能发过来。一整天都没打开过拼多多，后台也显示拼多多在运行中，是不是只有删除拼多多问题才能解决??,Xiaomi
12027,com.xunmeng.pinduoduo,拼多多,negative,领100现金就是套娃,Xiaomi
12028,com.xunmeng.pinduoduo,拼多多,negative,弄红包浪费时间忽悠人,Xiaomi
12029,com.xunmeng.pinduoduo,拼多多,negative,红包领不到，非常无语，广告特别多,Xiaomi
12030,com.xunmeng.pinduoduo,拼多多,negative,我的金币被老鼠偷走了，再拉一个人把金币还回来,Xiaomi
12031,com.xunmeng.pinduoduo,拼多多,negative,东西便宜，但是抽红包邀请十几个人多有意思吗,Xiaomi
12032,com.xunmeng.pinduoduo,拼多多,negative,坑人的软件，尤其是现金大转盘，100个人助力你也得不到,Xiaomi
12033,com.xunmeng.pinduoduo,拼多多,negative,天天砍一刀，天天跳出领红包的弹窗，卸载也卸载不干净，只删掉了图标，其他在后台自启偷偷挖矿，给一星都多,Xiaomi
12034,com.xunmeng.pinduoduo,拼多多,negative,诈骗软件一个劲的杀熟，制造好多红包给你的假象，把你一步一步的骗入其中，搞到最后感觉自己亏了好几百,Xiaomi
12035,com.xunmeng.pinduoduo,拼多多,negative,一星都不想给 领现金那个活动好假从来没得，,Xiaomi
12036,com.xunmeng.pinduoduo,拼多多,negative,要求好友现金就是个幌子。,Xiaomi
12037,com.xunmeng.pinduoduo,拼多多,negative,现金大转盘，现金完了金币，金币完了钻石，不想给就别做，做了又刷着人玩，好意思吗,Xiaomi
12038,com.xunmeng.pinduoduo,拼多多,negative,我真的快绝望了 什么领现金红包 我搞了一个下午  没有本事发红包 就别好这些没用的,Xiaomi
12039,com.xunmeng.pinduoduo,拼多多,negative,一颗星都不想给，欺骗消费者，领现金哄人去吧,Xiaomi
12040,com.xunmeng.pinduoduo,拼多多,negative,永远不要相信拼多多领现金。会变得不幸,Xiaomi
12041,com.xunmeng.pinduoduo,拼多多,negative,现金转盘就是骗人的,Xiaomi
12042,com.xunmeng.pinduoduo,拼多多,negative,??得现金的全是假的，后面一直送祝福，我邀了50个人没得50，一星都不想打,Xiaomi
12043,com.xunmeng.pinduoduo,拼多多,negative,谁能告诉我摇一摇红包里的震动该怎么关掉。百度的方法一点用都没有。,Xiaomi
12044,com.xunmeng.pinduoduo,拼多多,negative,这个天天领现金到底能不能领出来真服了,Xiaomi
12045,com.xunmeng.pinduoduo,拼多多,negative,玩不起，老用户杀熟，领现金别人几个人就成功，我拉了二十多个也不行，新用户也不好使,Xiaomi
12046,com.xunmeng.pinduoduo,拼多多,negative,一点都不好，根本提不了现金,Xiaomi
12047,com.xunmeng.pinduoduo,拼多多,negative,天天被朋友拉着领现金 点一点 真的看着都吐了  反感,Xiaomi
12048,com.xunmeng.pinduoduo,拼多多,negative,领现金的活动能不能抽奖的时候不要那么浪费时间，花里胡哨一大堆还不是要邀请人才行。,Xiaomi
12049,com.xunmeng.pinduoduo,拼多多,negative,我在拼多多品季珠宝店花三千元人民币买到假黄金项链,Xiaomi
12050,com.xunmeng.pinduoduo,拼多多,negative,直接差评好多东西都是假货   还有什么免费领的红包根本就是摩擦人的智商么  无语无语无语无语  真下头,Xiaomi
12051,com.xunmeng.pinduoduo,拼多多,negative,欺骗消费者。，那个什么现金大转盘，影响心情，绝对不会再用了。,Xiaomi
12052,com.xunmeng.pinduoduo,拼多多,negative,下载领了100元红包呢，我笑了呀，竟然还要邀请好友。 没给他半心星就很不错了。,Xiaomi
12053,com.xunmeng.pinduoduo,拼多多,negative,这拼多多那个现金100元假的。显示仅一人，然后又得拉起码10来个人才得。,Xiaomi
12054,com.xunmeng.pinduoduo,拼多多,negative,金币之后金币碎片,Xiaomi
12055,com.xunmeng.pinduoduo,拼多多,negative,服了想修改昵称换个头像还换不了上面还写着系统维护中，谁家的系统维护呀还焕不了我点了一百遍了还是换不了下载上还有那么多红包,Xiaomi
12056,com.xunmeng.pinduoduo,拼多多,negative,大家不要点那个领现金 ，是假的,Xiaomi
12057,com.xunmeng.pinduoduo,拼多多,negative,现金大转盘就是个骗局，我都邀请了50多个人了，到最后啥都没有,Xiaomi
12058,com.xunmeng.pinduoduo,拼多多,negative,差评，广告又多，大转盘领现金邀请好友邀了一个又一个，把用户当猴耍，欺诈!!!,Xiaomi
12059,com.xunmeng.pinduoduo,拼多多,negative,老是发链接抢红包，很烦,Xiaomi
12060,com.xunmeng.pinduoduo,拼多多,negative,天天砍价，那个红包也提不出来，差评,Xiaomi
12061,com.xunmeng.pinduoduo,拼多多,negative,真的拉，诈骗啊，我差几个金币，满钱了还是不让领，还让集满金币领，金币集满后接着集满金币，再见,Xiaomi
12062,com.xunmeng.pinduoduo,拼多多,negative,助力砍现金别人都是几个人我都三十多个了一直书签你纯纯是个资本家,Xiaomi
12063,com.xunmeng.pinduoduo,拼多多,negative,一点都不好用。好多假货。拼多多的红包也是假的。打开这个拼多多就是浪费了我寿命呀。必须来个差评好吧。,Xiaomi
12064,com.xunmeng.pinduoduo,拼多多,negative,真的很无语，直接打款的那个，拉了二十几个人都没有成功，零点几个金币，我也是醉了，到最后零点几个钻石，我更醉了，建议就不要搞这个活动了。????,Xiaomi
12065,com.xunmeng.pinduoduo,拼多多,negative,很好的软件，成功戒掉了我见红包就领的陋习,Xiaomi
12066,com.xunmeng.pinduoduo,拼多多,negative,你那个天天领现金是假的，差评。,Xiaomi
12067,com.xunmeng.pinduoduo,拼多多,negative,金币过了是钻石是吧,Xiaomi
12068,com.xunmeng.pinduoduo,拼多多,negative,现金大转盘改成打银行卡里了，每个活动都是不跟你说哪的钱，然后完成一看都是搞银行卡里，无语，退款还少退你钱，拼多多赚麻了啊,Xiaomi
12069,com.xunmeng.pinduoduo,拼多多,negative,虚假宣传，次次抽金币是吧,Xiaomi
12070,com.xunmeng.pinduoduo,拼多多,negative,拼多多的三单全免是给你优惠卷而不是返现金，望周知,Xiaomi
12071,com.xunmeng.pinduoduo,拼多多,negative,天天领现金后期判定好友账户异常，无法刷新次数,Xiaomi
12072,com.xunmeng.pinduoduo,拼多多,negative,那个设计师搞的邀人领现金，真的服了,Xiaomi
12073,com.xunmeng.pinduoduo,拼多多,negative,明明就差两次就领到了 非得给额外现金是吧??,Xiaomi
12074,com.xunmeng.pinduoduo,拼多多,negative,领现金把你拿捏的死死的??,Xiaomi
12075,com.xunmeng.pinduoduo,拼多多,negative,每年数学一没得这个抢红包大题我都不做的,Xiaomi
12076,com.xunmeng.pinduoduo,拼多多,negative,领红包全都是套路，给不了不要搞啊,Xiaomi
12077,com.xunmeng.pinduoduo,拼多多,negative,领红包全都是套路，给不了不要搞啊，影响心情平台上的东西倒还可以，就是套路让人很不开心,Xiaomi
12078,com.xunmeng.pinduoduo,拼多多,negative,最后在差1个金币的情况下，又抽了8个金币，应该够了，最后又让下单然后奖励1金币，坑人,Xiaomi
12079,com.xunmeng.pinduoduo,拼多多,negative,说好1元抢2022元红包，还有时间规定，奇葩,Xiaomi
12080,com.xunmeng.pinduoduo,拼多多,negative,拼多多假货多，拼多多坑货多，拼多多永远差一块多，拼多多永远差一件就有红包，拼多多虚假广告多，拼多多虚假信息多,Xiaomi
12081,com.xunmeng.pinduoduo,拼多多,negative,拼多多平台天天领现金欺骗消费者存在欺诈行为,Xiaomi
12082,com.xunmeng.pinduoduo,拼多多,negative,非常推荐不下载，到里面全是坑，刚才始就说什么新人红包。满50减30，当你满50后它又要叫你拉人，每次只说拉一个，但我都拉了二十多人了，还说再拉一个。,Xiaomi
12083,com.xunmeng.pinduoduo,拼多多,negative,拼多多能不能有点诚意，把我们当猴耍嘛，每次一金币一金币，过了一金钻，最后那几个金钻还得拉四五十个人,Xiaomi
12084,com.xunmeng.pinduoduo,拼多多,negative,我是拼多多老用户，我真的被助力红包逼了，我去，服了,Xiaomi
12085,com.xunmeng.pinduoduo,拼多多,negative,拼多多现金已入账??????,Xiaomi
12086,com.xunmeng.pinduoduo,拼多多,negative,有很多广告砍红包永远砍不完里面的都要钱,Xiaomi
12087,com.xunmeng.pinduoduo,拼多多,negative,官方抠门领现金话一天的时间也领不到,Xiaomi
12088,com.xunmeng.pinduoduo,拼多多,negative,领个现金各种套娃,Xiaomi
12089,com.xunmeng.pinduoduo,拼多多,negative,我爸走了快三个月了，突然给我发送广告，说我爸给我发了一个红包。，我真服了，能不能干点人事,Xiaomi
12090,com.xunmeng.pinduoduo,拼多多,negative,骗推广而已，不要相信红包。,Xiaomi
12091,com.xunmeng.pinduoduo,拼多多,negative,假的很，各种理由不给红包，就是不停的要你自己去拉人,Xiaomi
12092,com.xunmeng.pinduoduo,拼多多,negative,拿所谓的现金红包做诱导让你支付，结果完了钱不给你，这就是个诈骗软件。,Xiaomi
12093,com.xunmeng.pinduoduo,拼多多,negative,平台里面的某些活动涉嫌虚假宣传、欺诈消费者，例如现金大转盘,Xiaomi
12094,com.xunmeng.pinduoduo,拼多多,negative,砍现金后边就是未知数。,Xiaomi
12095,com.xunmeng.pinduoduo,拼多多,negative,坑人的东西，100元现金也是假的，三元免一单也是假的，真的服了,Xiaomi
12096,com.xunmeng.pinduoduo,拼多多,negative,领红包什么的都是假的就是让你拉人,Xiaomi
12097,com.xunmeng.pinduoduo,拼多多,negative,领了一天红包，一个都没有领上。,Xiaomi
12098,com.xunmeng.pinduoduo,拼多多,negative,好6啊 看视频领现金那个真的6到我了,Xiaomi
12099,com.xunmeng.pinduoduo,拼多多,negative,"这个是盗版的拼多多,正版的拼多多才可以领到现金100元",Xiaomi
12100,com.xunmeng.pinduoduo,拼多多,negative,现金活动为什么弄不到还要搞   活该被人投诉??,Xiaomi
12101,com.xunmeng.pinduoduo,拼多多,negative,请不到红包,Xiaomi
12102,com.xunmeng.pinduoduo,拼多多,negative,领现金永远都领不到,Xiaomi
12103,com.xunmeng.pinduoduo,拼多多,negative,不要老拿假活动吸引别人眼球，你抽奖抽到后面有意思吗，抽到后面抽金币，金币抽完抽运气值，脑干我都想给你抽调，现在转平台了，不再用坑多多了,Xiaomi
12104,com.xunmeng.pinduoduo,拼多多,negative,那个现金大转盘 我邀请了一百多个人都不行 连显示都不显示 去找客服还说是别人账号的问题 问题都不解决一下 客服说来说去都是让我别生气,Xiaomi
12105,com.xunmeng.pinduoduo,拼多多,negative,现金大转盘是假的,Xiaomi
12106,com.xunmeng.pinduoduo,拼多多,negative,商品假货多，官方全是假扩告什么下栽拼多多送一百元现金呀，9，9元抢苹果13呀还有购商品返乱金等等全是假的,Xiaomi
12107,com.xunmeng.pinduoduo,拼多多,negative,恭喜你获得一个红包????,Xiaomi
12108,com.xunmeng.pinduoduo,拼多多,negative,您收到一个红包,Xiaomi
12109,com.xunmeng.pinduoduo,拼多多,negative,可多多赚大钱里面的天天种红包真的能得钱啊，8月我就得了300，只不过时间非常久,Xiaomi
12110,com.xunmeng.pinduoduo,拼多多,negative,你要玩不起就别整那补贴红包什么的，你就是没有也没人强迫你做,Xiaomi
12111,com.xunmeng.pinduoduo,拼多多,negative,你这个拼多多是假的，只有通过广告，下方的才是真的能领现金,Xiaomi
12112,com.xunmeng.pinduoduo,拼多多,negative,一点也不好说什么赢200元结果说差2个金币弄完2个金币又要2个就和无语,Xiaomi
12113,com.xunmeng.pinduoduo,拼多多,negative,就一直邀请好友邀请好友 除了金币后面还有碎片，这得邀请一百来号人吧 离离原上谱 咱就是说  软件和我 毁灭一个,Xiaomi
12114,com.xunmeng.pinduoduo,拼多多,negative,这拼多多，动不动弹出来，转转红包什么乱七八糟的，够烦人了，希望改行就好，巴不得卸载，免烦死了,Xiaomi
12115,com.xunmeng.pinduoduo,拼多多,negative,极度的差评 搞个领现金的 拉百来个人都搞不到,Xiaomi
12116,com.xunmeng.pinduoduo,拼多多,negative,全是广告，给现金都是假的??,Xiaomi
12117,com.xunmeng.pinduoduo,拼多多,negative,劝大家别相信这个拼多多的天天领现金我试了，80几个人都还没成功,Xiaomi
12118,com.xunmeng.pinduoduo,拼多多,negative,再抽现金卸载拼多多,Xiaomi
12119,com.xunmeng.pinduoduo,拼多多,negative,什么拼多多退货不给钱还要我钱我真服了大家别下，说给红包不给拉好几个人也不给。,Xiaomi
12120,com.xunmeng.pinduoduo,拼多多,negative,天天领现金别人拉十个人就能成功 我拉五十个也不行??,Xiaomi
12121,com.xunmeng.pinduoduo,拼多多,negative,拼多多天天领现金活动让我非常非常非常生气根本领不了100元现金，更别说50元了,Xiaomi
12122,com.xunmeng.pinduoduo,拼多多,negative,领那个现金根本就领不到好吧，要是不想给我就直接说好吗，真的没有必要浪费我这么多时间,Xiaomi
12123,com.xunmeng.pinduoduo,拼多多,negative,到最后币都不给了，不愧是拼多多，我一星都不想给你,Xiaomi
12124,com.xunmeng.pinduoduo,拼多多,negative,真无语，砍了一天的守卫现金一刀一刀像是划在了我的心巴上，真是被狠狠的欺骗了????，如果没有大可不必一次又一次的给机会，直接来个死罪不就好了，何必搞一些作弄人的小把戏绝绝子??,Xiaomi
12125,com.xunmeng.pinduoduo,拼多多,negative,助力领现金，天天说快了，拉了好几个人都没用，很多便宜的东西质量不好，无语了,Xiaomi
12126,com.xunmeng.pinduoduo,拼多多,negative,一点都不好用，红包体现都是假的,Xiaomi
12127,com.xunmeng.pinduoduo,拼多多,negative,天天领现金到后面还剩0 01钻石的时候再邀请人根本就不行,Xiaomi
12128,com.xunmeng.pinduoduo,拼多多,negative,天天领现金邀了四五十个人，后面10多个直接抽了不做数，虚假,Xiaomi
12129,com.xunmeng.pinduoduo,拼多多,negative,坑人的玩意，什么砍价，天天砍现金都不成功，,Xiaomi
12130,com.xunmeng.pinduoduo,拼多多,negative,老是给我弹那个红包出来，一进去又弹出来，真的会删栓Q,Xiaomi
12131,com.xunmeng.pinduoduo,拼多多,negative,再邀请一人就可凑够金币集五星,Xiaomi
12132,com.xunmeng.pinduoduo,拼多多,negative,那个领现金要把人搞出脑血栓,Xiaomi
12133,com.xunmeng.pinduoduo,拼多多,negative,差评，大转盘领现金几率低超级低，邀请了五六十个人都没用,Xiaomi
12134,com.xunmeng.pinduoduo,拼多多,negative,关于他那个100元现金，我被他玩了2小时，我一直在拉人。 拉了20个，到最后一场空。,Xiaomi
12135,com.xunmeng.pinduoduo,拼多多,negative,我真服了，现金大转盘不行就算了，里面的商家也不负责，我买了一个配音群。商家给我发的群已满，我找他协商了好多次，至少有十几回了，他一直避重就轻。不给我正面儿回答问题。而且还一直拿什么机器人发送消息当借口。退款也不行，真服了,Xiaomi
12136,com.xunmeng.pinduoduo,拼多多,negative,用着拼多多真的好气人特别是那个现金大转盘我真的很想骂拼多多,Xiaomi
12137,com.xunmeng.pinduoduo,拼多多,negative,骗子假的什么红包都是假的赶快下架,Xiaomi
12138,com.xunmeng.pinduoduo,拼多多,negative,广告超多，非常影响手机使用，砍刀领物品，领红包都是不存在的，优惠力度也没有很多，产品质量不能保证,Xiaomi
12139,com.xunmeng.pinduoduo,拼多多,negative,真的是啊，100元红包整来整去，最后还要拉很多人，??????   ??Q,Xiaomi
12140,com.xunmeng.pinduoduo,拼多多,negative,好多盗版的东西，天天领现金就一百给整成了无限循环有理数，还是整数,Xiaomi
12141,com.xunmeng.pinduoduo,拼多多,negative,老是搞些领现金这样的破把戏来耍人，浪费别人时间,Xiaomi
12142,com.xunmeng.pinduoduo,拼多多,negative,差评，你给钱，就给钱。真是的，让你一点一点的砍，砍到最后半个金币了，砍个半天，毛也没有。,Xiaomi
12143,com.xunmeng.pinduoduo,拼多多,negative,搞个现金大转盘不想点都取消不掉只能直接退 要给就痛痛快快的给 净整些没有的 商品便宜到直接怀疑质量 事实证明就是,Xiaomi
12144,com.xunmeng.pinduoduo,拼多多,negative,拼多多的现金大转盘好坑啊，我都邀请七十多个人，后期新人也邀请了，还是不得，玩不起就别弄这些,Xiaomi
12145,com.xunmeng.pinduoduo,拼多多,negative,一星也不想给，要领完金币还要钻石，欺骗消费者,Xiaomi
12146,com.xunmeng.pinduoduo,拼多多,negative,守卫现金就从来没有领到过钱无语,Xiaomi
12147,com.xunmeng.pinduoduo,拼多多,negative,低级趣味，天天领现金就是个套路，无底洞一样，现金小数点，金币小数点，金币碎片小数点,Xiaomi
12148,com.xunmeng.pinduoduo,拼多多,negative,我拿6个朋友砍。愣是没给50元的大红包砍下来,Xiaomi
12149,com.xunmeng.pinduoduo,拼多多,negative,活动很坑，每次说给你现金结果都是买东西的门槛券我真的笑了呀,Xiaomi
12150,com.xunmeng.pinduoduo,拼多多,negative,六千人给陈浩南可以砍下铜锣湾，给我砍不下你1000元现金红包,Xiaomi
12151,com.xunmeng.pinduoduo,拼多多,negative,弄个领现金啥也不是,Xiaomi
12152,com.xunmeng.pinduoduo,拼多多,negative,我现金大转盘100元邀了40多个人。还没出,Xiaomi
12153,com.xunmeng.pinduoduo,拼多多,negative,送金币的好软件,Xiaomi
12154,com.xunmeng.pinduoduo,拼多多,negative,简直是服了。看着已经砍完了。结果给我来一句，你的金币被老鼠偷走了。玩不起就别玩，别整那些。就你广告多。,Xiaomi
12155,com.xunmeng.pinduoduo,拼多多,negative,现金送不起别送,Xiaomi
12156,com.xunmeng.pinduoduo,拼多多,negative,领现金没诚意的话就不要搞了，界面花里胡哨,Xiaomi
12157,com.xunmeng.pinduoduo,拼多多,negative,服了服了，现金搞了搞金币金币搞了搞碎片,Xiaomi
12158,com.xunmeng.pinduoduo,拼多多,negative,给大家说一下套路，首先是十几个十几金币的送，然后再是一个一个送，最后是零点几个零点几个金币送，然后又是开始钻石，就这样一直循环下去。这是无聊。拉了这么多人都是白拉。,Xiaomi
12159,com.xunmeng.pinduoduo,拼多多,negative,红包全是假的。,Xiaomi
12160,com.xunmeng.pinduoduo,拼多多,negative,快点给我100红包，不然一直是一星,Xiaomi
12161,com.xunmeng.pinduoduo,拼多多,negative,根本领不到现金金币完了还钻石，就没领到过,Xiaomi
12162,com.xunmeng.pinduoduo,拼多多,negative,呵呵，每次领现金那个都弄不到,Xiaomi
12163,com.xunmeng.pinduoduo,拼多多,negative,领红包害得我倾家荡产,Xiaomi
12164,com.xunmeng.pinduoduo,拼多多,negative,领现金就是假的无良软件,Xiaomi
12165,com.xunmeng.pinduoduo,拼多多,negative,天天领现金活动真的要命。,Xiaomi
12166,com.xunmeng.pinduoduo,拼多多,negative,对天天领现金的活动真无语,Xiaomi
12167,com.xunmeng.pinduoduo,拼多多,negative,真的良心软件，邀好友领红包，可能第1000个人就有了,Xiaomi
12168,com.xunmeng.pinduoduo,拼多多,negative,金币完了是钻石，钻石完了是福气满满，不想给钱就不给呗，非要搞这种东西，找骂是吧,Xiaomi
12169,com.xunmeng.pinduoduo,拼多多,negative,天天领现金完全是假的，叫人助力都不给次数，助力五六十次都没到。,Xiaomi
12170,com.xunmeng.pinduoduo,拼多多,negative,天天领现金都领不了,Xiaomi
12171,com.xunmeng.pinduoduo,拼多多,negative,我真的是服了，搞个红包搞这么久，最后得零点零几金币，玩弄大众的感情，删了也罢。,Xiaomi
12172,com.xunmeng.pinduoduo,拼多多,negative,领不到现金就不要放那个活动，简直浪费时间,Xiaomi
12173,com.xunmeng.pinduoduo,拼多多,negative,现金根本领不了,Xiaomi
